,Record 957,11.5,0.42,0.48,2.6,0.077,8,20,0.99852,3.09,0.53,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 958,8.2,0.44,0.24,2.3,0.063,10,28,0.99613,3.25,0.53,10.2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 959,6.1,0.59,0.01,2.1,0.056,5,13,0.99472,3.52,0.56,11.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 961,7.2,0.62,0.01,2.3,0.065,8,46,0.99332,3.32,0.51,11.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 968,8.3,0.85,0.14,2.5,0.093,13,54,0.99724,3.36,0.54,10.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 969,11.6,0.475,0.4,1.4,0.091,6,28,0.99704,3.07,0.65,10.03333333,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 970,7.2,0.605,0.02,1.9,0.096,10,31,0.995,3.46,0.53,11.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 972,6.9,0.54,0.3,2.2,0.088,9,105,0.99725,3.25,1.18,10.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 973,8,0.77,0.32,2.1,0.079,16,74,0.99656,3.27,0.5,9.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 975,7.5,0.58,0.56,3.1,0.153,5,14,0.99476,3.21,1.03,11.6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 978,7.2,0.45,0.15,2,0.078,10,28,0.99609,3.29,0.51,9.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 980,7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 984,8,0.81,0.25,3.4,0.076,34,85,0.99668,3.19,0.42,9.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 985,7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 986,6.6,0.64,0.31,6.1,0.083,7,49,0.99718,3.35,0.68,10.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 987,6,0.49,0,2.3,0.068,15,33,0.99292,3.58,0.59,12.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 988,8,0.64,0.22,2.4,0.094,5,33,0.99612,3.37,0.58,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 990,8,0.52,0.25,2,0.078,19,59,0.99612,3.3,0.48,10.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 991,8.6,0.685,0.1,1.6,0.092,3,12,0.99745,3.31,0.65,9.55,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 992,8.7,0.675,0.1,1.6,0.09,4,11,0.99745,3.31,0.65,9.55,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 994,7.2,0.67,0,2.2,0.068,10,24,0.9956,3.42,0.72,11.1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 995,7.9,0.69,0.21,2.1,0.08,33,141,0.9962,3.25,0.51,9.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 998,8,0.5,0.39,2.6,0.082,12,46,0.9985,3.43,0.62,10.7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1001,8.1,0.29,0.36,2.2,0.048,35,53,0.995,3.27,1.01,12.4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1005,8.2,0.24,0.34,5.1,0.062,8,22,0.9974,3.22,0.94,10.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1017,7.6,0.41,0.33,2.5,0.078,6,23,0.9957,3.3,0.58,11.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1018,7.8,0.64,0,1.9,0.072,27,55,0.9962,3.31,0.63,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1019,7.9,0.18,0.4,2.2,0.049,38,67,0.996,3.33,0.93,11.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1023,10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1024,10,0.38,0.38,1.6,0.169,27,90,0.99914,3.15,0.65,8.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1027,7.3,0.67,0.02,2.2,0.072,31,92,0.99566,3.32,0.68,11.06666667,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1030,6.8,0.67,0,1.9,0.08,22,39,0.99701,3.4,0.74,9.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1031,7.2,0.38,0.31,2,0.056,15,29,0.99472,3.23,0.76,11.3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1038,8.4,0.29,0.4,1.7,0.067,8,20,0.99603,3.39,0.6,10.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1040,6.4,0.42,0.09,2.3,0.054,34,64,0.99724,3.41,0.68,10.4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1041,6.2,0.785,0,2.1,0.06,6,13,0.99664,3.59,0.61,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1042,6.9,0.63,0.01,2.4,0.076,14,39,0.99522,3.34,0.53,10.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1043,6.8,0.59,0.1,1.7,0.063,34,53,0.9958,3.41,0.67,9.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1045,6.7,1.04,0.08,2.3,0.067,19,32,0.99648,3.52,0.57,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1046,7.3,0.48,0.32,2.1,0.062,31,54,0.99728,3.3,0.65,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1054,9.9,0.5,0.5,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1057,8.2,0.28,0.6,3,0.104,10,22,0.99828,3.39,0.68,10.6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1065,7.1,0.22,0.49,1.8,0.039,8,18,0.99344,3.39,0.56,12.4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1066,6.2,0.65,0.06,1.6,0.05,6,18,0.99348,3.57,0.54,11.95,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1067,7.7,0.54,0.26,1.9,0.089,23,147,0.99636,3.26,0.59,9.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1070,6.9,0.74,0.03,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1072,7.8,0.82,0.29,4.3,0.083,21,64,0.99642,3.16,0.53,9.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1074,7.5,0.38,0.57,2.3,0.106,5,12,0.99605,3.36,0.55,11.4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1079,7.9,0.18,0.4,1.8,0.062,7,20,0.9941,3.28,0.7,11.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1080,6.4,0.36,0.21,2.2,0.047,26,48,0.99661,3.47,0.77,9.7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1086,6.6,0.7,0.08,2.6,0.106,14,27,0.99665,3.44,0.58,10.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1087,6.1,0.32,0.25,2.3,0.071,23,58,0.99633,3.42,0.97,10.6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1089,6.7,0.48,0.08,2.1,0.064,18,34,0.99552,3.33,0.64,9.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1091,7.9,0.29,0.49,2.2,0.096,21,59,0.99714,3.31,0.67,10.1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1093,6.6,0.44,0.09,2.2,0.063,9,18,0.99444,3.42,0.69,11.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1094,6.1,0.705,0.1,2.8,0.081,13,28,0.99631,3.6,0.66,10.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1097,6.6,0.56,0.14,2.4,0.064,13,29,0.99397,3.42,0.62,11.7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1098,7,0.55,0.13,2.2,0.075,15,35,0.9959,3.36,0.59,9.7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1099,6.2,0.64,0.09,2.5,0.081,15,26,0.99538,3.57,0.63,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1100,6.2,0.52,0.08,4.4,0.071,11,32,0.99646,3.56,0.63,11.6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1101,8.4,0.37,0.43,2.3,0.063,12,19,0.9955,3.17,0.81,11.2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1106,7.1,0.67,0,2.3,0.083,18,27,0.99768,3.44,0.54,9.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1110,6.6,0.88,0.04,2.2,0.066,12,20,0.99636,3.53,0.56,9.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1112,6.9,0.63,0.33,6.7,0.235,66,115,0.99787,3.22,0.56,9.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1118,6.7,0.67,0.02,1.9,0.061,26,42,0.99489,3.39,0.82,10.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1121,7,0.56,0.13,1.6,0.077,25,42,0.99629,3.34,0.59,9.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1122,6.2,0.51,0.14,1.9,0.056,15,34,0.99396,3.48,0.57,11.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1124,6.4,0.38,0.14,2.2,0.038,15,25,0.99514,3.44,0.65,11.1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1125,7.3,0.69,0.32,2.2,0.069,35,104,0.99632,3.33,0.51,9.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1126,6,0.58,0.2,2.4,0.075,15,50,0.99467,3.58,0.67,12.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1127,7.5,0.52,0.4,2.2,0.06,12,20,0.99474,3.26,0.64,11.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1128,8,0.3,0.63,1.6,0.081,16,29,0.99588,3.3,0.78,10.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1134,6.7,0.32,0.44,2.4,0.061,24,34,0.99484,3.29,0.8,11.6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1137,6.3,0.55,0.15,1.8,0.077,26,35,0.99314,3.32,0.82,11.6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1142,5.9,0.55,0.1,2.2,0.062,39,51,0.99512,3.52,0.76,11.2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 741,8.3,0.33,0.42,2.3,0.07,9,20,0.99426,3.38,0.77,12.7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 166,8.2,1,0.09,2.3,0.065,7,37,0.99685,3.32,0.55,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 462,10.7,0.43,0.39,2.2,0.106,8,32,0.9986,2.89,0.5,9.6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 106,7.5,0.6,0.03,1.8,0.095,25,99,0.995,3.35,0.54,10.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1025,6.8,0.915,0.29,4.8,0.07,15,39,0.99577,3.53,0.54,11.1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 590,4.9,0.42,0,2.1,0.048,16,42,0.99154,3.71,0.74,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 445,8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 514,8.9,0.48,0.24,2.85,0.094,35,106,0.9982,3.1,0.53,9.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 409,6.2,0.36,0.24,2.2,0.095,19,42,0.9946,3.57,0.57,11.7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 240,7.8,0.43,0.32,2.8,0.08,29,58,0.9974,3.31,0.64,10.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 451,7.9,0.35,0.21,1.9,0.073,46,102,0.9964,3.27,0.58,9.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 764,8.7,0.42,0.45,2.4,0.072,32,59,0.99617,3.33,0.77,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 351,7.8,0.52,0.25,1.9,0.081,14,38,0.9984,3.43,0.65,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 185,7.9,0.33,0.23,1.7,0.077,18,45,0.99625,3.29,0.65,9.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 324,9.2,0.63,0.21,2.7,0.097,29,65,0.9988,3.28,0.58,9.6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 693,7.4,0.58,0,2,0.064,7,11,0.99562,3.45,0.58,11.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 628,10.7,0.9,0.34,6.6,0.112,23,99,1.00289,3.22,0.68,9.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 414,8.8,0.47,0.49,2.9,0.085,17,110,0.9982,3.29,0.6,9.8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 42,7.3,0.39,0.31,2.4,0.074,9,46,0.9962,3.41,0.54,9.4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 242,10.9,0.39,0.47,1.8,0.118,6,14,0.9982,3.3,0.75,9.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1055,5.3,0.47,0.11,2.2,0.048,16,89,0.99182,3.54,0.88,13.6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 1092,7.1,0.69,0.08,2.1,0.063,42,52,0.99608,3.42,0.6,10.2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 441,10,0.58,0.22,1.9,0.08,9,32,0.9974,3.13,0.55,9.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 294,6.8,0.77,0,1.8,0.066,34,52,0.9976,3.62,0.68,9.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 89,8.1,1.33,0,1.8,0.082,3,12,0.9964,3.54,0.48,10.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 580,8.4,0.52,0.22,2.7,0.084,4,18,0.99682,3.26,0.57,9.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 16,7.9,0.43,0.21,1.6,0.106,10,37,0.9966,3.17,0.91,9.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 100,8.1,0.67,0.55,1.8,0.117,32,141,0.9968,3.17,0.62,9.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Record 983,7.1,0.755,0.15,1.8,0.107,20,84,0.99593,3.19,0.5,9.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
